left_record_id,right_record_id,left_title,right_title,left_fronturl,right_fronturl,left_category_teacher,right_category_teacher,title_similarity,combined_similarity,bucket_type
7863,18088,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/65e255e69a79474b30fe9acc,https://www.rbc.ru/rbcfreenews/663abf249a79473d19d75af5,Политика,Политика,100.0,51.301115241635685,title_bucket
29062,42011,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/669437559a7947efb2cb8440,https://www.rbc.ru/rbcfreenews/6702f0e99a7947a02b11146c,Политика,Политика,100.0,51.301115241635685,title_bucket
18134,37508,В Харькове прозвучали взрывы,В Харькове прозвучали два взрыва,https://www.rbc.ru/rbcfreenews/663b37529a794711781bd7f3,https://www.rbc.ru/rbcfreenews/66dc659e9a79471840c2929d,Политика,Политика,90.0,51.29151291512915,title_bucket
13875,17250,Швейцария анонсировала мирную конференцию по Украине,Швейцария анонсировала мирную конференцию по Украине в июне,https://www.rbc.ru/politics/02/05/2024/663357449a79472f7aebdd11,https://www.rbc.ru/politics/10/04/2024/661698b69a79475f1e2f7261,Политика,Политика,93.69369369369369,51.264755480607086,title_bucket
38812,40647,Минобороны отчиталось об ударах по аэродромам ВСУ,Минобороны отчиталось об ударе по аэродрому ВСУ,https://www.rbc.ru/rbcfreenews/66f6afc09a7947c9bff1d3e4,https://www.rbc.ru/rbcfreenews/66e807f89a794700d9ff04c2,Политика,Политика,93.75,51.21107266435987,title_bucket
16852,37084,«Страна» сообщила о взрывах в Киеве,«Страна» сообщила о взрыве в Киеве,https://www.rbc.ru/rbcfreenews/66d8d0f49a7947fa723c6e28,https://www.rbc.ru/rbcfreenews/662e96889a7947073c7ed2bd,Политика,Политика,95.38461538461537,51.18829981718464,title_bucket
10652,26783,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/rbcfreenews/65fba47d9a7947bb7ade87d8,https://www.rbc.ru/politics/30/06/2024/668189b69a794782c373433b,Политика,Политика,100.0,51.127819548872175,title_bucket
11362,23886,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/25/03/2024/660137859a794784c3884423,https://www.rbc.ru/politics/12/06/2024/6668f5ac9a794720a51784d6,Политика,Политика,100.0,51.127819548872175,title_bucket
32606,43606,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/05/08/2024/66b1335c9a794752d0a337b4,https://www.rbc.ru/politics/17/10/2024/6710457a9a794751955c1c25,Политика,Политика,100.0,51.127819548872175,title_bucket
43606,43782,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/17/10/2024/6710457a9a794751955c1c25,https://www.rbc.ru/politics/18/10/2024/671186639a794728850ccdb3,Политика,Политика,100.0,51.127819548872175,title_bucket
513,14546,В Днепре прогремел взрыв,В Днепре прогремели взрывы,https://www.rbc.ru/rbcfreenews/661c17229a794748d6d00829,https://www.rbc.ru/politics/07/01/2024/659a6e7e9a79473422111b49,Политика,Политика,96.0,51.127819548872175,title_bucket
7362,24727,В Одессе прозвучал взрыв,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66709f2c9a794769ebcd98b0,https://www.rbc.ru/rbcfreenews/65de4df59a79478ed3a072dc,Политика,Политика,96.0,51.127819548872175,title_bucket
32858,33670,В Курской области объявили ракетную опасность,В Курской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66b32aa09a794771c95fafff,https://www.rbc.ru/rbcfreenews/66b9d39e9a7947022869403d,Политика,Политика,100.0,51.04895104895104,title_bucket
9616,43777,Над Орловской областью сбили беспилотник,Над Орловской областью сбили семь беспилотников,https://www.rbc.ru/politics/14/03/2024/65f2d5a59a794742555e19fa,https://www.rbc.ru/rbcfreenews/671171f19a7947222674ed79,Политика,Политика,91.95402298850574,50.96660808435852,title_bucket
15440,23412,В Одессе прогремел взрыв,В Одессе прогремел взрыв,https://www.rbc.ru/politics/20/04/2024/66233b209a79476ef4305672,https://www.rbc.ru/rbcfreenews/66652a3f9a7947ecba74c931,Политика,Политика,100.0,50.943396226415096,title_bucket
26358,29578,В Киеве прозвучал взрыв,В Киеве прозвучали взрывы,https://www.rbc.ru/politics/27/06/2024/667d897f9a79471692c7071e,https://www.rbc.ru/politics/17/07/2024/669824ec9a7947a184b7d9bd,Политика,Политика,95.83333333333334,50.943396226415096,title_bucket
5248,7967,В Днепре прогремели взрывы,В Днепре прогремели взрывы,https://www.rbc.ru/rbcfreenews/65ca861e9a794742c42922b4,https://www.rbc.ru/rbcfreenews/65e3c9bf9a7947072e94558e,Политика,Политика,100.0,50.936329588014985,title_bucket
7967,22453,В Днепре прогремели взрывы,В Днепре прогремели взрывы,https://www.rbc.ru/rbcfreenews/65e3c9bf9a7947072e94558e,https://www.rbc.ru/rbcfreenews/665e77629a7947ce19be9df2,Политика,Политика,100.0,50.936329588014985,title_bucket
12469,28116,В Днепре прозвучали взрывы,В Днепре прозвучали взрывы,https://www.rbc.ru/rbcfreenews/660b52d19a79474e7fb43544,https://www.rbc.ru/rbcfreenews/668c52af9a7947730af67ff3,Политика,Политика,100.0,50.936329588014985,title_bucket
12001,29120,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/politics/29/03/2024/6606b6e59a7947717b2e9e79,https://www.rbc.ru/rbcfreenews/6694b5959a7947ef493cd63a,Политика,Политика,100.0,50.936329588014985,title_bucket
7362,23064,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/65de4df59a79478ed3a072dc,https://www.rbc.ru/rbcfreenews/666235789a79471390a5df00,Политика,Политика,100.0,50.936329588014985,title_bucket
13255,32221,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66119f119a79472c09b71b18,https://www.rbc.ru/rbcfreenews/66ad65ff9a79477470801b59,Политика,Политика,100.0,50.936329588014985,title_bucket
23064,42205,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/666235789a79471390a5df00,https://www.rbc.ru/rbcfreenews/67047be69a7947476801d094,Политика,Политика,100.0,50.936329588014985,title_bucket
24549,37305,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/666f51c39a79470b49c122d4,https://www.rbc.ru/rbcfreenews/66da990e9a7947753354c994,Политика,Политика,100.0,50.936329588014985,title_bucket
3464,27082,В Полтаве прозвучал взрыв,В Полтаве прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6683dd8f9a79475d6b94b3e6,https://www.rbc.ru/rbcfreenews/65b949b09a79476108360c1d,Политика,Политика,96.15384615384616,50.936329588014985,title_bucket
20914,29062,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6651e5869a794757e5279ebf,https://www.rbc.ru/rbcfreenews/669437559a7947efb2cb8440,Политика,Политика,100.0,50.92936802973978,title_bucket
32460,33165,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/66afee6b9a79471a2a6b908e,https://www.rbc.ru/rbcfreenews/66b52e3a9a794735dea6ee14,Политика,Политика,100.0,50.92936802973978,title_bucket
1644,18804,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/politics/16/01/2024/65a6dd3d9a794753740fe567,https://www.rbc.ru/rbcfreenews/664152679a79472183fadf64,Политика,Политика,100.0,50.92936802973978,title_bucket
13268,17004,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6611c5bb9a7947b6bb450d74,https://www.rbc.ru/politics/30/04/2024/66309a1c9a7947c13c014a31,Политика,Политика,100.0,50.92936802973978,title_bucket
18134,18804,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/663b37529a794711781bd7f3,https://www.rbc.ru/rbcfreenews/664152679a79472183fadf64,Политика,Политика,100.0,50.92936802973978,title_bucket
13314,42011,В Харькове прогремели взрывы,В Харькове прогремели два взрыва,https://www.rbc.ru/rbcfreenews/6702f0e99a7947a02b11146c,https://www.rbc.ru/politics/07/04/2024/66125ff59a7947c907ecdd78,Политика,Политика,90.0,50.92250922509225,title_bucket
23886,32606,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/12/06/2024/6668f5ac9a794720a51784d6,https://www.rbc.ru/politics/05/08/2024/66b1335c9a794752d0a337b4,Политика,Политика,100.0,50.75187969924813,title_bucket
3474,20409,В Харькове раздались взрывы,В Харькове раздались взрывы,https://www.rbc.ru/rbcfreenews/65b96ac49a794737601d9680,https://www.rbc.ru/rbcfreenews/664dd19e9a79475462a6dbd5,Политика,Политика,100.0,50.74626865671642,title_bucket
23412,25716,В Одессе прогремел взрыв,В Одессе прогремел взрыв,https://www.rbc.ru/rbcfreenews/66652a3f9a7947ecba74c931,https://www.rbc.ru/rbcfreenews/6679052e9a79473e9877e107,Политика,Политика,100.0,50.56603773584906,title_bucket
11362,42013,В Киеве прогремел взрыв,В Киеве прогремели взрывы,https://www.rbc.ru/politics/06/10/2024/6702f8429a7947ad0b60eea6,https://www.rbc.ru/politics/25/03/2024/660137859a794784c3884423,Политика,Политика,95.83333333333334,50.56603773584906,title_bucket
9992,13133,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/65f6387d9a7947aa964cdb54,https://www.rbc.ru/rbcfreenews/661053a59a7947fa6120dd86,Политика,Политика,100.0,50.56179775280899,title_bucket
13133,28310,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/661053a59a7947fa6120dd86,https://www.rbc.ru/politics/10/07/2024/668dde619a794700c61f3815,Политика,Политика,100.0,50.56179775280899,title_bucket
4614,23064,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/65c406f79a7947a0404a2ffe,https://www.rbc.ru/rbcfreenews/666235789a79471390a5df00,Политика,Политика,100.0,50.56179775280899,title_bucket
13779,23064,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6615fa8f9a79470aa72b44a7,https://www.rbc.ru/rbcfreenews/666235789a79471390a5df00,Политика,Политика,100.0,50.56179775280899,title_bucket
